"Var" "F.value" "P.value"
"400" "1227.981" 9.09374844884039 1.15808838113117e-09
"401" "1229.957" 6.18561270293315 9.46630667727063e-07
"402" "1231.901" 4.65850072891303 4.47754488569558e-05
"403" "1233.875" 8.37521826774693 5.62074912513001e-09
"404" "1235.818" 5.89613323716451 1.93284185333305e-06
"405" "1237.792" 4.40324298777969 8.7048023250175e-05
"406" "1239.734" 6.4065945164327 5.52053047308072e-07
"407" "1241.706" 8.42392745546857 5.04210797191466e-09
"408" "1243.648" 5.71907668569543 3.00328034869919e-06
"409" "1245.589" 6.38938504934946 5.75629212824344e-07
"410" "1247.56" 7.16614967993889 8.98154484161091e-08
"411" "1249.5" 8.37943111278336 5.56813189650972e-09
"412" "1251.471" 3.9139911365471 0.000315226549285266
"413" "1253.41" 6.30876496512683 7.00483977248445e-07
"414" "1255.349" 6.48230108344818 4.59450034590695e-07
"415" "1257.318" 6.92718582047023 1.58025900701658e-07
"416" "1259.256" 4.83837456713595 2.81154565356081e-05
"417" "1261.224" 4.56285026640443 5.74080687415216e-05
"418" "1263.161" 4.08751537668535 0.000199379185211711
"419" "1265.098" 5.90026032865963 1.91315848761124e-06
"420" "1267.065" 3.83513412922733 0.000388377640123696
"421" "1269" 3.9705495447496 0.000271457340207946
"422" "1270.936" 2.22176987652048 0.0274908589968141
"423" "1272.901" 0.972292452080655 0.468277071741039
"424" "1274.836" 1.05989105636136 0.400075811908708
"425" "1276.77" 1.12556246301885 0.353264392305693
"426" "1278.734" 2.12610593404897 0.0350916879763352
"427" "1280.667" 3.9832351078973 0.000262512685631213
"428" "1282.631" 6.66414671181982 2.96297256068788e-07
"429" "1284.563" 6.37195703101551 6.00549392548349e-07
"430" "1286.495" 11.0841800560347 1.85871395562008e-11
"431" "1288.457" 9.56541727760274 4.21462650431613e-10
"432" "1290.388" 10.7387258226025 3.7156906354581e-11
"433" "1292.319" 5.67417825784297 3.36003777677052e-06
"434" "1294.28" 3.69550902945915 0.000562362538631603
"435" "1296.209" 4.5491276331733 5.94953979920595e-05
"436" "1298.139" 3.97814550555941 0.000266065155799552
"437" "1300.068" 1.83372215281711 0.0727749976489704
"438" "1302.027" 2.226581749852 0.0271538090463483
"439" "1303.955" 1.47114800802333 0.17079611212695
"440" "1305.882" 3.28228874368216 0.00168723101171431
"441" "1307.84" 2.73363363303862 0.00723763002583317
"442" "1309.767" 1.97603132077838 0.0512082804396708
"443" "1311.693" 3.1708696837744 0.00226951312796568
"444" "1313.619" 5.01664125134623 1.7776135819082e-05
"445" "1315.575" 8.95380947371885 1.56926807168811e-09
"446" "1317.5" 15.9402668652122 2.79473248998349e-15
"447" "1319.425" 14.7892783814258 1.9499625285058e-14
"448" "1321.38" 13.1729212347146 3.44451957575521e-13
"449" "1323.303" 16.3406210348039 1.44852940446694e-15
"450" "1325.227" 14.7094630984243 2.23795972250712e-14
"451" "1327.15" 20.312674607915 3.38250516172623e-18
"452" "1329.103" 17.6037117764612 1.93225554288339e-16
"453" "1331.025" 23.3467787533 5.36250738549565e-20
"454" "1332.947" 19.0832487030646 2.02999734094674e-17
"455" "1334.868" 15.6300358999418 4.68067127606926e-15
"456" "1336.819" 12.4375173096802 1.35087935412054e-12
"457" "1338.74" 12.9825118820093 4.88835426164283e-13
"458" "1340.659" 8.40307144638713 5.28204529722731e-09
"459" "1342.579" 11.474039866285 8.60601122350626e-12
"460" "1344.498" 10.8783005996594 2.80529810585033e-11
"461" "1346.447" 9.00898320682068 1.39179861803022e-09
"462" "1348.366" 11.2464655886485 1.3469794579145e-11
"463" "1350.283" 14.4968449564075 3.23656812331826e-14
"464" "1352.201" 12.7501433547731 7.52024530504036e-13
"465" "1354.118" 14.5863386522316 2.77004703485956e-14
"466" "1356.065" 13.700058140985 1.32435738794077e-13
"467" "1357.981" 13.3321652951052 2.57534812902007e-13
"468" "1359.897" 10.3116806806124 8.8699987388614e-11
"469" "1361.812" 14.3457001279157 4.21464603827417e-14
"470" "1363.727" 13.8838741002216 9.53241496366364e-14
"471" "1365.672" 15.315856013682 7.93742419155365e-15
"472" "1367.586" 16.3828871702311 1.35216521110128e-15
"473" "1369.5" 21.2022486521782 9.64847525679206e-19
"474" "1371.413" 17.1177915724238 4.15094709011211e-16
"475" "1373.326" 14.4552124449468 3.48022870812868e-14
"476" "1375.238" 16.1676284175517 1.92202752462441e-15
"477" "1377.18" 11.2530451893425 1.32956783975757e-11
"478" "1379.092" 10.4382631475049 6.84243615136295e-11
"479" "1381.003" 10.6380108834103 4.55570846675e-11
"480" "1382.914" 14.9347925799394 1.51846944766309e-14
"481" "1384.824" 11.8785169230709 3.92109490793151e-12
"482" "1386.734" 14.2089992478802 5.35842043760671e-14
"483" "1388.643" 16.1320335396902 2.03763520860899e-15
"484" "1390.552" 8.73461439366445 2.53506368747077e-09
"485" "1392.491" 3.2281636925895 0.00194862546696453
"486" "1394.399" 4.73001213413367 3.72010071021276e-05
"487" "1396.307" 3.24512316709012 0.00186263868584001
"488" "1398.214" 8.91463079240285 1.70916103416442e-09
"489" "1400.121" 3.40411426928035 0.00122005181599219
"490" "1402.028" 4.2280889318179 0.000137745089341103
"491" "1403.934" 7.61497322597944 3.15665275800181e-08
"492" "1405.839" 1.35224380094529 0.221922111508076
"493" "1407.745" 2.16775417538571 0.0315623302860847
"494" "1409.649" 0.756642428997201 0.656302663577308
"495" "1411.584" 1.64022827234625 0.115758383867733
"496" "1413.488" 1.79956620043304 0.0790874571478117
"497" "1415.392" 1.95885318735672 0.0534482836175089
"498" "1417.295" 2.43983111977648 0.0156448213404661
"499" "1419.197" 3.53651956833691 0.000857893953594342
"500" "1421.1" 3.00762264327718 0.00350276001821291
"501" "1423.002" 6.29797315138676 7.191709193051e-07
"502" "1424.903" 5.88993106530182 1.96280964620339e-06
"503" "1426.804" 5.40695535350428 6.58015429419515e-06
"504" "1428.705" 3.33541335191319 0.00146478579705979
"505" "1430.605" 1.05751887296144 0.401838414298267
"506" "1432.505" 1.46723341989962 0.172303563796653
"507" "1434.404" 1.36725465362607 0.214835794684544
"508" "1436.303" 2.10119268406731 0.0373807101236994
"509" "1438.202" 2.89762287030033 0.00469007291788593
"510" "1440.1" 1.25271185628637 0.273853482125091
"511" "1441.998" 1.44555785003407 0.180859114087506
"512" "1443.895" 3.3646763683453 0.00135504550928921
"513" "1445.792" 4.48268928418383 7.07402235998199e-05
"514" "1447.689" 6.10612599746858 1.15065119145992e-06
"515" "1449.585" 7.06726454548712 1.13393007243798e-07
"516" "1451.48" 7.08615803656387 1.08445276772268e-07
"517" "1453.376" 3.55124540617385 0.000824959263616369
"518" "1455.27" 4.35771578973978 9.80566880235695e-05
"519" "1457.165" 4.81104652607029 3.01698734629292e-05
"520" "1459.059" 2.68279743098577 0.00827597625428447
"521" "1460.952" 2.38078792718896 0.0182403673185947
"522" "1462.846" 1.49676680903681 0.161209014879342
"523" "1464.738" 2.68205146530544 0.00829225824351947
"524" "1466.631" 2.27085137160126 0.0242346698707388
